II,V,ABP
0.4609375,0.6171875,1.5625
0.453125,0.625,1.5625
0.453125,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4375,0.6171875,1.5625
0.40625,0.65625,1.5625
0.4375,0.6953125,1.5625
0.4375,0.765625,1.5625
0.2265625,0.921875,1.5625
0.1875,0.9609375,1.5625
0.6484375,0.3515625,1.5625
1.0390625,-0.0703125,1.5625
0.9453125,-0.109375,1.5625
0.78125,0.03125,1.5625
0.640625,0.1953125,1.5625
0.5,0.3984375,1.5625
0.4453125,0.546875,1.5625
0.421875,0.6171875,1.5625
0.40625,0.65625,1.5625
0.40625,0.671875,1.5625
0.40625,0.6875,1.5625
0.3984375,0.6875,1.5625
0.4140625,0.6953125,1.5625
0.40625,0.6953125,0.78125
0.40625,0.7109375,0.78125
0.390625,0.7109375,1.5625
0.390625,0.7109375,1.5625
0.3828125,0.71875,1.5625
0.390625,0.734375,1.5625
0.375,0.734375,1.5625
0.359375,0.75,1.5625
0.3359375,0.75,1.5625
0.328125,0.765625,1.5625
0.3125,0.7734375,1.5625
0.2890625,0.796875,1.5625
0.265625,0.8046875,1.5625
0.2421875,0.828125,1.5625
0.2265625,0.8515625,1.5625
0.2265625,0.859375,1.5625
0.2421875,0.8515625,1.5625
0.2421875,0.8515625,1.5625
0.265625,0.8203125,1.5625
0.2890625,0.796875,1.5625
0.3203125,0.75,1.5625
0.3671875,0.7109375,1.5625
0.390625,0.6875,1.5625
0.421875,0.6640625,1.5625
0.4375,0.65625,1.5625
0.453125,0.65625,1.5625
0.4609375,0.65625,1.5625
0.4765625,0.6484375,1.5625
0.4765625,0.65625,1.5625
0.4609375,0.65625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.65625,1.5625
0.4921875,0.6640625,1.5625
0.46875,0.65625,1.5625
0.4609375,0.671875,1.5625
0.4921875,0.6640625,1.5625
0.5,0.6640625,1.5625
0.5,0.65625,1.5625
0.5078125,0.6484375,1.5625
0.4921875,0.640625,1.5625
0.4921875,0.625,1.5625
0.484375,0.625,1.5625
0.4921875,0.625,1.5625
0.484375,0.6171875,1.5625
0.4765625,0.6171875,1.5625
0.4765625,0.6171875,1.5625
0.4765625,0.6171875,1.5625
0.4765625,0.6171875,0.78125
0.4765625,0.6171875,0.78125
0.4765625,0.6171875,0.78125
0.46875,0.6171875,1.5625
0.4453125,0.6328125,1.5625
0.4296875,0.6796875,1.5625
0.4765625,0.734375,1.5625
0.3125,0.8515625,1.5625
0.2265625,0.9296875,1.5625
0.4921875,0.5703125,1.5625
1.0078125,0.015625,1.5625
1.1171875,-0.125,1.5625
0.8671875,-0.0234375,1.5625
0.7265625,0.125,1.5625
0.5703125,0.328125,1.5625
0.4765625,0.4921875,1.5625
0.4375,0.5859375,1.5625
0.4296875,0.6328125,1.5625
0.4140625,0.6640625,1.5625
0.40625,0.6796875,1.5625
0.421875,0.6875,1.5625
0.40625,0.6953125,1.5625
0.40625,0.6953125,1.5625
0.40625,0.703125,1.5625
0.390625,0.7109375,1.5625
0.390625,0.7109375,1.5625
0.390625,0.7109375,1.5625
0.375,0.7265625,1.5625
0.3671875,0.7265625,1.5625
0.3515625,0.7421875,1.5625
0.3359375,0.7421875,1.5625
0.3359375,0.75,1.5625
0.3046875,0.7578125,1.5625
0.265625,0.78125,1.5625
0.25,0.7890625,1.5625
0.2265625,0.8203125,1.5625
0.21875,0.828125,1.5625
0.1953125,0.8515625,1.5625
0.1953125,0.8515625,1.5625
0.203125,0.8515625,1.5625
0.234375,0.8203125,1.5625
0.265625,0.796875,1.5625
0.3046875,0.75,1.5625
0.34375,0.7265625,1.5625
0.375,0.6953125,1.5625
0.40625,0.671875,1.5625
0.4375,0.6640625,1.5625
0.4375,0.671875,1.5625
0.4453125,0.6640625,1.5625
0.46875,0.6640625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.5,0.671875,1.5625
0.5,0.6640625,1.5625
0.5,0.65625,1.5625
0.4921875,0.640625,1.5625
0.5,0.640625,1.5625
0.5,0.625,1.5625
0.4921875,0.625,1.5625
0.4921875,0.6171875,1.5625
0.4921875,0.6171875,1.5625
0.484375,0.609375,1.5625
0.4765625,0.6171875,1.5625
0.4921875,0.6171875,1.5625
0.484375,0.609375,1.5625
0.46875,0.6171875,1.5625
0.4609375,0.609375,1.5625
0.4375,0.6328125,1.5625
0.421875,0.6796875,1.5625
0.46875,0.7265625,1.5625
0.3203125,0.8359375,1.5625
0.1953125,0.9296875,1.5625
0.4609375,0.6171875,1.5625
1.03125,0.03125,1.5625
1.15625,-0.1328125,1.5625
0.90625,-0.046875,1.5625
0.75,0.09375,1.5625
0.6015625,0.2734375,1.5625
0.4921875,0.453125,1.5625
0.4453125,0.5703125,1.5625
0.421875,0.6171875,1.5625
0.4140625,0.65625,1.5625
0.421875,0.6640625,1.5625
0.40625,0.6796875,1.5625
0.3984375,0.6875,1.5625
0.40625,0.6875,1.5625
0.3984375,0.6953125,1.5625
0.3828125,0.6953125,1.5625
0.390625,0.6953125,1.5625
0.3828125,0.703125,1.5625
0.3828125,0.703125,1.5625
0.3671875,0.7109375,1.5625
0.359375,0.7265625,1.5625
0.3359375,0.7265625,1.5625
0.3203125,0.7421875,1.5625
0.296875,0.75,1.5625
0.2734375,0.7734375,1.5625
0.25,0.78125,1.5625
0.2421875,0.8046875,1.5625
0.21875,0.8125,0.78125
0.1953125,0.8359375,1.5625
0.2109375,0.8359375,1.5625
0.21875,0.828125,1.5625
0.234375,0.8125,1.5625
0.265625,0.796875,1.5625
0.3203125,0.75,1.5625
0.3515625,0.734375,1.5625
0.3828125,0.703125,1.5625
0.4375,0.6875,1.5625
0.4453125,0.671875,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4921875,0.6640625,1.5625
0.5,0.6640625,1.5625
0.4921875,0.6640625,1.5625
0.5,0.6640625,1.5625
0.5,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.6796875,1.5625
0.4921875,0.6796875,1.5625
0.5,0.671875,1.5625
0.5,0.6640625,1.5625
0.515625,0.6484375,1.5625
0.4921875,0.640625,1.5625
0.5,0.625,1.5625
0.4921875,0.6171875,1.5625
0.5,0.609375,1.5625
0.4765625,0.6015625,1.5625
0.46875,0.609375,1.5625
0.46875,0.6015625,1.5625
0.4609375,0.6015625,1.5625
0.46875,0.59375,1.5625
0.4609375,0.6015625,1.5625
0.4453125,0.6015625,1.5625
0.453125,0.6015625,1.5625
0.4296875,0.609375,1.5625
0.40625,0.65625,1.5625
0.453125,0.6953125,1.5625
0.3359375,0.78125,1.5625
0.1875,0.890625,1.5625
0.390625,0.65625,1.5625
0.90625,0.1015625,1.5625
1.140625,-0.140625,1.5625
0.9140625,-0.0703125,1.5625
0.765625,0.0625,1.5625
0.59375,0.25,1.5625
0.4765625,0.4375,1.5625
0.4375,0.5625,1.5625
0.3984375,0.625,1.5625
0.390625,0.65625,1.5625
0.40625,0.671875,1.5625
0.375,0.6875,1.5625
0.390625,0.6875,1.5625
0.375,0.7109375,1.5625
0.3828125,0.703125,1.5625
0.375,0.7109375,1.5625
0.3828125,0.7109375,1.5625
0.375,0.7109375,1.5625
0.3515625,0.71875,1.5625
0.3515625,0.7265625,1.5625
0.34375,0.7265625,1.5625
0.3359375,0.734375,1.5625
0.3125,0.7421875,1.5625
0.28125,0.75,1.5625
0.265625,0.765625,1.5625
0.25,0.78125,1.5625
0.234375,0.7890625,1.5625
0.2109375,0.8046875,1.5625
0.1875,0.8203125,1.5625
0.1875,0.828125,1.5625
0.203125,0.8359375,1.5625
0.2265625,0.8046875,1.5625
0.25,0.7890625,1.5625
0.28125,0.7578125,1.5625
0.3203125,0.734375,1.5625
0.3515625,0.7109375,1.5625
0.390625,0.6953125,1.5625
0.421875,0.6875,1.5625
0.4296875,0.6796875,1.5625
0.4375,0.671875,1.5625
0.453125,0.671875,1.5625
0.4609375,0.6640625,1.5625
0.46875,0.671875,1.5625
0.4765625,0.65625,1.5625
0.4609375,0.6640625,1.5625
0.4609375,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4609375,0.6875,1.5625
0.4765625,0.6953125,1.5625
0.5,0.6875,1.5625
0.5,0.6796875,1.5625
0.5,0.671875,1.5625
0.4921875,0.6640625,1.5625
0.4921875,0.65625,1.5625
0.5,0.640625,1.5625
0.5078125,0.640625,1.5625
0.4765625,0.6328125,1.5625
0.46875,0.640625,1.5625
0.4765625,0.625,1.5625
0.4765625,0.625,1.5625
0.4609375,0.6171875,1.5625
0.4609375,0.625,1.5625
0.4765625,0.6171875,1.5625
0.4609375,0.6328125,1.5625
0.4453125,0.625,1.5625
0.4296875,0.6796875,1.5625
0.4609375,0.71875,1.5625
0.375,0.796875,1.5625
0.203125,0.90625,1.5625
0.375,0.7265625,1.5625
0.8828125,0.171875,1.5625
1.1953125,-0.125,1.5625
0.9765625,-0.078125,1.5625
0.8125,0.0625,1.5625
0.640625,0.2421875,1.5625
0.5078125,0.4296875,1.5625
0.4609375,0.5625,1.5625
0.421875,0.625,1.5625
0.421875,0.65625,1.5625
0.421875,0.671875,1.5625
0.40625,0.6875,1.5625
0.3984375,0.6875,1.5625
0.40625,0.6875,1.5625
0.390625,0.6953125,1.5625
0.40625,0.703125,1.5625
0.375,0.7109375,1.5625
0.375,0.7109375,1.5625
0.375,0.7109375,1.5625
0.375,0.7109375,1.5625
0.3359375,0.7265625,1.5625
0.3359375,0.7265625,1.5625
0.3125,0.734375,1.5625
0.296875,0.7421875,1.5625
0.28125,0.75,1.5625
0.25,0.7578125,1.5625
0.2265625,0.765625,1.5625
0.2109375,0.7890625,1.5625
0.1875,0.8046875,1.5625
0.1875,0.8046875,1.5625
0.1875,0.8046875,1.5625
0.1953125,0.796875,1.5625
0.234375,0.78125,1.5625
0.265625,0.75,1.5625
0.296875,0.7265625,1.5625
0.3359375,0.7109375,1.5625
0.375,0.6953125,1.5625
0.390625,0.6875,1.5625
0.4140625,0.6796875,1.5625
0.4296875,0.671875,1.5625
0.4453125,0.671875,1.5625
0.453125,0.6640625,1.5625
0.4609375,0.6640625,1.5625
0.4609375,0.65625,1.5625
0.46875,0.6640625,1.5625
0.46875,0.6640625,1.5625
0.46875,0.671875,1.5625
0.453125,0.6796875,1.5625
0.4609375,0.6953125,1.5625
0.4765625,0.6875,1.5625
0.484375,0.6875,1.5625
0.4921875,0.6875,1.5625
0.4765625,0.6796875,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.640625,1.5625
0.4609375,0.640625,1.5625
0.453125,0.640625,1.5625
0.4453125,0.6328125,1.5625
0.4375,0.640625,1.5625
0.4375,0.6328125,1.5625
0.4296875,0.640625,1.5625
0.4296875,0.625,1.5625
0.421875,0.6328125,1.5625
0.40625,0.640625,1.5625
0.3671875,0.6875,1.5625
0.4140625,0.7265625,1.5625
0.3359375,0.8046875,1.5625
0.171875,0.9140625,1.5625
0.1640625,0.78125,1.5625
0.78125,0.25,1.5625
1.125,-0.0625,1.5625
0.9453125,-0.0859375,1.5625
0.7578125,0.078125,1.5625
0.609375,0.2265625,1.5625
0.4765625,0.421875,1.5625
0.40625,0.5625,1.5625
0.375,0.6328125,1.5625
0.3671875,0.6640625,1.5625
0.359375,0.6796875,1.5625
0.359375,0.6875,1.5625
0.3515625,0.6953125,1.5625
0.3515625,0.703125,1.5625
0.3515625,0.703125,1.5625
0.34375,0.7109375,1.5625
0.3359375,0.7109375,1.5625
0.3359375,0.7109375,1.5625
0.3203125,0.7109375,1.5625
0.3203125,0.7109375,1.5625
0.3125,0.7109375,1.5625
0.296875,0.71875,1.5625
0.28125,0.7265625,1.5625
0.28125,0.734375,1.5625
0.25,0.7421875,1.5625
0.2265625,0.75,1.5625
0.2109375,0.765625,1.5625
0.1875,0.796875,1.5625
0.1875,0.796875,1.5625
0.1796875,0.8046875,1.5625
0.1875,0.8046875,1.5625
0.1875,0.796875,1.5625
0.2265625,0.7734375,1.5625
0.265625,0.7421875,1.5625
0.296875,0.7265625,1.5625
0.3359375,0.7109375,1.5625
0.3671875,0.6875,1.5625
0.390625,0.6796875,1.5625
0.40625,0.6640625,1.5625
0.421875,0.65625,1.5625
0.4296875,0.6640625,1.5625
0.4375,0.6484375,1.5625
0.4453125,0.65625,1.5625
0.4296875,0.640625,1.5625
0.4375,0.65625,1.5625
0.4375,0.640625,1.5625
0.4375,0.65625,1.5625
0.4296875,0.65625,1.5625
0.4296875,0.6640625,1.5625
0.453125,0.65625,1.5625
0.4609375,0.6640625,1.5625
0.4765625,0.6484375,1.5625
0.46875,0.640625,1.5625
0.4609375,0.625,1.5625
0.4609375,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.4375,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4375,0.6015625,1.5625
0.4453125,0.609375,1.5625
0.4375,0.6015625,1.5625
0.4375,0.6015625,1.5625
0.4453125,0.6015625,1.5625
0.4453125,0.59375,1.5625
0.40625,0.625,1.5625
0.421875,0.6875,1.5625
0.3828125,0.7421875,1.5625
0.1953125,0.859375,1.5625
0.1328125,0.8984375,1.5625
0.515625,0.4609375,1.5625
1.0234375,0.015625,1.5625
1.0703125,-0.0703125,1.5625
0.8125,0.03125,1.5625
0.65625,0.1484375,1.5625
0.53125,0.3125,1.5625
0.4453125,0.4765625,1.5625
0.40625,0.578125,1.5625
0.40625,0.609375,1.5625
0.390625,0.640625,1.5625
0.390625,0.65625,1.5625
0.390625,0.6640625,1.5625
0.390625,0.671875,1.5625
0.3828125,0.6796875,1.5625
0.375,0.6875,1.5625
0.390625,0.6875,1.5625
0.40625,0.6875,1.5625
0.40625,0.6875,1.5625
0.375,0.703125,1.5625
0.375,0.703125,1.5625
0.375,0.703125,1.5625
0.3671875,0.7109375,1.5625
0.359375,0.7109375,1.5625
0.3359375,0.7265625,1.5625
0.3359375,0.734375,1.5625
0.3203125,0.7421875,1.5625
0.3125,0.75,1.5625
0.3125,0.75,1.5625
0.296875,0.765625,1.5625
0.2890625,0.7734375,1.5625
0.3046875,0.765625,1.5625
0.3125,0.75,1.5625
0.328125,0.7421875,1.5625
0.3515625,0.71875,1.5625
0.3671875,0.703125,1.5625
0.390625,0.6875,1.5625
0.40625,0.671875,1.5625
0.4375,0.65625,1.5625
0.4296875,0.65625,1.5625
0.4453125,0.640625,1.5625
0.4375,0.65625,1.5625
0.4453125,0.6484375,1.5625
0.4453125,0.640625,1.5625
0.453125,0.65625,1.5625
0.4453125,0.6484375,1.5625
0.453125,0.65625,1.5625
0.453125,0.65625,1.5625
0.453125,0.671875,1.5625
0.4609375,0.6640625,1.5625
0.484375,0.671875,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.640625,1.5625
0.4609375,0.640625,1.5625
0.4609375,0.625,1.5625
0.4609375,0.625,1.5625
0.453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.4453125,0.6171875,1.5625
0.453125,0.609375,1.5625
0.4375,0.6171875,1.5625
0.4375,0.6171875,1.5625
0.4375,0.6171875,1.5625
0.4296875,0.6171875,1.5625
0.40625,0.6328125,1.5625
0.3828125,0.6875,1.5625
0.421875,0.734375,1.5625
0.2734375,0.8359375,1.5625
0.1796875,0.921875,1.5625
0.4140625,0.640625,1.5625
0.9296875,0.140625,1.5625
1.046875,-0.0390625,1.5625
0.84375,0.015625,1.5625
0.6875,0.125,1.5625
0.5546875,0.28125,1.5625
0.4609375,0.4453125,1.5625
0.4296875,0.5703125,1.5625
0.4140625,0.6171875,1.5625
0.40625,0.65625,1.5625
0.390625,0.6640625,1.5625
0.390625,0.6796875,1.5625
0.40625,0.6875,1.5625
0.40625,0.6875,1.5625
0.4140625,0.6875,1.5625
0.40625,0.6953125,1.5625
0.40625,0.6875,1.5625
0.40625,0.6953125,1.5625
0.40625,0.6875,1.5625
0.390625,0.6953125,1.5625
0.375,0.6953125,1.5625
0.375,0.703125,1.5625
0.375,0.7109375,1.5625
0.359375,0.7265625,1.5625
0.3515625,0.734375,1.5625
0.3359375,0.734375,1.5625
0.3359375,0.75,1.5625
0.3203125,0.75,1.5625
0.3203125,0.765625,1.5625
0.3203125,0.765625,1.5625
0.3359375,0.7734375,1.5625
0.3515625,0.7578125,1.5625
0.3671875,0.75,1.5625
0.375,0.7265625,1.5625
0.390625,0.7109375,1.5625
0.40625,0.6875,1.5625
0.421875,0.6640625,1.5625
0.4375,0.65625,1.5625
0.4453125,0.640625,1.5625
0.4609375,0.640625,1.5625
0.4765625,0.640625,1.5625
0.46875,0.6328125,1.5625
0.46875,0.640625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.640625,1.5625
0.46875,0.65625,1.5625
0.4765625,0.65625,1.5625
0.5,0.6640625,1.5625
0.5,0.65625,1.5625
0.5,0.65625,1.5625
0.4921875,0.640625,1.5625
0.4921875,0.625,1.5625
0.4921875,0.6171875,1.5625
0.4765625,0.6171875,1.5625
0.46875,0.6171875,1.5625
0.4609375,0.6171875,1.5625
0.46875,0.609375,1.5625
0.4609375,0.6171875,1.5625
0.4609375,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.453125,0.609375,1.5625
0.453125,0.6171875,1.5625
0.4375,0.6171875,1.5625
0.390625,0.65625,1.5625
0.4296875,0.703125,1.5625
0.375,0.7890625,1.5625
0.2265625,0.9296875,1.5625
0.1953125,0.9453125,1.5625
0.703125,0.3203125,1.5625
1.0390625,-0.0546875,1.5625
0.9296875,-0.0859375,1.5625
0.75,0.0546875,1.5625
0.6171875,0.203125,1.5625
0.5,0.3828125,1.5625
0.4375,0.53125,1.5625
0.421875,0.609375,1.5625
0.40625,0.640625,1.5625
0.40625,0.6640625,1.5625
0.40625,0.671875,1.5625
0.40625,0.6875,1.5625
0.40625,0.6875,1.5625
0.4140625,0.6953125,1.5625
0.421875,0.6953125,1.5625
0.421875,0.6953125,1.5625
0.421875,0.7109375,1.5625
0.421875,0.7109375,1.5625
0.421875,0.7265625,1.5625
0.40625,0.7265625,1.5625
0.3984375,0.7421875,1.5625
0.390625,0.75,1.5625
0.375,0.75,1.5625
0.359375,0.765625,1.5625
0.3359375,0.78125,1.5625
0.3203125,0.796875,1.5625
0.3125,0.8125,1.5625
0.3125,0.828125,1.5625
0.3046875,0.8359375,1.5625
0.3125,0.84375,1.5625
0.3125,0.8203125,1.5625
0.3359375,0.8046875,1.5625
0.359375,0.7734375,1.5625
0.375,0.7421875,1.5625
0.390625,0.7109375,1.5625
0.4140625,0.6875,1.5625
0.4296875,0.6640625,1.5625
0.4453125,0.6640625,1.5625
0.4453125,0.6484375,1.5625
0.4609375,0.65625,1.5625
0.453125,0.65625,1.5625
0.453125,0.65625,1.5625
0.453125,0.65625,1.5625
0.4609375,0.65625,1.5625
0.4609375,0.65625,1.5625
0.46875,0.6640625,1.5625
0.453125,0.671875,1.5625
0.453125,0.6640625,1.5625
0.46875,0.671875,1.5625
0.484375,0.6640625,1.5625
0.4921875,0.65625,1.5625
0.4921875,0.65625,1.5625
0.4921875,0.640625,1.5625
0.4765625,0.6328125,1.5625
0.4765625,0.625,1.5625
0.484375,0.6171875,1.5625
0.46875,0.625,1.5625
0.46875,0.6171875,1.5625
0.46875,0.625,1.5625
0.4765625,0.6171875,1.5625
0.46875,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.4609375,0.6171875,1.5625
0.4609375,0.6171875,1.5625
0.4453125,0.6328125,1.5625
0.421875,0.6796875,1.5625
0.4609375,0.7265625,1.5625
0.3359375,0.8359375,1.5625
0.203125,0.953125,1.5625
0.4453125,0.6328125,1.5625
0.9296875,0.0703125,1.5625
1.0625,-0.125,1.5625
0.8671875,-0.0390625,1.5625
0.75,0.1015625,1.5625
0.5859375,0.296875,1.5625
0.46875,0.484375,1.5625
0.4296875,0.5859375,1.5625
0.4140625,0.6328125,1.5625
0.40625,0.65625,1.5625
0.4140625,0.671875,1.5625
0.40625,0.6875,1.5625
0.3984375,0.6953125,1.5625
0.40625,0.6953125,1.5625
0.3984375,0.7109375,1.5625
0.40625,0.7109375,1.5625
0.3984375,0.71875,1.5625
0.3984375,0.7265625,1.5625
0.375,0.734375,1.5625
0.375,0.734375,1.5625
0.375,0.734375,1.5625
0.359375,0.734375,1.5625
0.34375,0.75,1.5625
0.328125,0.75,1.5625
0.296875,0.7734375,1.5625
0.2890625,0.78125,1.5625
0.265625,0.8046875,1.5625
0.234375,0.8203125,1.5625
0.2265625,0.84375,1.5625
0.234375,0.84375,1.5625
0.2421875,0.84375,1.5625
0.265625,0.8203125,1.5625
0.28125,0.796875,1.5625
0.328125,0.7578125,1.5625
0.3671875,0.7265625,1.5625
0.390625,0.6875,1.5625
0.4140625,0.6640625,1.5625
0.4375,0.65625,1.5625
0.4453125,0.6484375,1.5625
0.4609375,0.6484375,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.65625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.6484375,1.5625
0.4921875,0.6484375,1.5625
0.4765625,0.6640625,1.5625
0.484375,0.65625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4921875,0.6796875,1.5625
0.515625,0.65625,1.5625
0.5,0.65625,1.5625
0.5,0.640625,1.5625
0.5,0.640625,1.5625
0.5,0.625,1.5625
0.4921875,0.6171875,1.5625
0.4921875,0.6171875,1.5625
0.4921875,0.6171875,1.5625
0.484375,0.6171875,1.5625
0.484375,0.6171875,1.5625
0.4921875,0.625,1.5625
0.46875,0.625,1.5625
0.4765625,0.6171875,1.5625
0.484375,0.6171875,1.5625
0.46875,0.625,1.5625
0.4375,0.65625,1.5625
0.4765625,0.6953125,1.5625
0.4921875,0.75,1.5625
0.2578125,0.8984375,1.5625
0.203125,0.9453125,1.5625
0.625,0.40625,1.5625
1.1015625,-0.0625,1.5625
1.1171875,-0.1171875,1.5625
0.84375,0.015625,1.5625
0.7109375,0.1796875,1.5625
0.546875,0.3671875,1.5625
0.4765625,0.53125,1.5625
0.4375,0.6015625,1.5625
0.4296875,0.640625,1.5625
0.421875,0.6640625,1.5625
0.421875,0.6875,1.5625
0.40625,0.6953125,1.5625
0.40625,0.6953125,1.5625
0.4140625,0.703125,1.5625
0.40625,0.7109375,1.5625
0.3984375,0.7109375,1.5625
0.40625,0.7109375,1.5625
0.40625,0.71875,1.5625
0.3828125,0.71875,1.5625
0.375,0.7265625,1.5625
0.3671875,0.7265625,1.5625
0.34375,0.734375,1.5625
0.328125,0.7421875,1.5625
0.3046875,0.75,1.5625
0.2734375,0.765625,1.5625
0.2578125,0.78125,1.5625
0.234375,0.796875,1.5625
0.21875,0.8203125,1.5625
0.203125,0.828125,1.5625
0.1953125,0.8359375,1.5625
0.21875,0.828125,1.5625
0.25,0.8125,1.5625
0.2890625,0.78125,1.5625
0.3203125,0.75,1.5625
0.359375,0.7109375,1.5625
0.3984375,0.6875,1.5625
0.4140625,0.6875,1.5625
0.4453125,0.671875,1.5625
0.4609375,0.6640625,1.5625
0.4609375,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.6640625,1.5625
0.4921875,0.65625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.6875,1.5625
0.4765625,0.6875,1.5625
0.4921875,0.6875,1.5625
0.5,0.6796875,1.5625
0.5078125,0.671875,1.5625
0.5,0.6640625,1.5625
0.5,0.6640625,1.5625
0.4921875,0.640625,1.5625
0.5,0.640625,1.5625
0.484375,0.6328125,1.5625
0.4765625,0.6328125,1.5625
0.484375,0.625,1.5625
0.4765625,0.625,1.5625
0.4765625,0.6171875,1.5625
0.4765625,0.6171875,1.5625
0.4609375,0.6171875,1.5625
0.453125,0.6171875,1.5625
0.46875,0.625,1.5625
0.4375,0.640625,1.5625
0.421875,0.6875,1.5625
0.46875,0.7421875,1.5625
0.296875,0.8515625,1.5625
0.2109375,0.9296875,1.5625
0.5,0.5859375,1.5625
1.046875,0.0234375,1.5625
1.15625,-0.1171875,1.5625
0.8984375,-0.0234375,1.5625
0.734375,0.125,1.5625
0.578125,0.3125,1.5625
0.484375,0.484375,1.5625
0.4375,0.5859375,1.5625
0.4140625,0.640625,1.5625
0.4140625,0.6640625,1.5625
0.40625,0.6796875,1.5625
0.3984375,0.6875,1.5625
0.3984375,0.703125,1.5625
0.40625,0.7109375,1.5625
0.3984375,0.7109375,1.5625
0.40625,0.7109375,1.5625
0.375,0.71875,1.5625
0.3671875,0.7265625,1.5625
0.3671875,0.71875,1.5625
0.359375,0.7265625,1.5625
0.3515625,0.734375,1.5625
0.3359375,0.7421875,1.5625
0.3203125,0.734375,1.5625
0.3046875,0.75,1.5625
0.28125,0.765625,1.5625
0.265625,0.78125,1.5625
0.2265625,0.796875,1.5625
0.1953125,0.8203125,1.5625
0.1875,0.8203125,1.5625
0.1953125,0.8359375,1.5625
0.2109375,0.8203125,1.5625
0.2421875,0.8125,1.5625
0.265625,0.7890625,1.5625
0.3125,0.765625,1.5625
0.3515625,0.7265625,1.5625
0.3828125,0.7109375,1.5625
0.421875,0.6875,1.5625
0.4453125,0.6875,1.5625
0.453125,0.6875,1.5625
0.4609375,0.6796875,1.5625
0.4765625,0.671875,1.5625
0.4765625,0.671875,1.5625
0.4921875,0.6640625,1.5625
0.4765625,0.6640625,1.5625
0.4765625,0.671875,1.5625
0.4921875,0.6640625,1.5625
0.4765625,0.6796875,1.5625
0.4609375,0.6875,1.5625
0.4921875,0.6875,1.5625
0.5,0.6875,1.5625
0.5,0.6875,1.5625
0.4921875,0.6796875,1.5625
0.4921875,0.671875,1.5625
0.5,0.65625,1.5625
0.484375,0.65625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.640625,1.5625
0.4765625,0.640625,1.5625
0.46875,0.6328125,1.5625
0.4609375,0.640625,1.5625
0.4609375,0.6328125,1.5625
